id	category	name	description	xref	provided_by	synonym	deprecated	iri	same_as	subsets
HP:3000024	biolink:PhenotypicFeature	Abnormal facial artery morphology			mondo.json			http://purl.obolibrary.org/obo/HP_3000024		
HP:3000030	biolink:PhenotypicFeature	Abnormal morphology of bony orbit of skull	An abnormality of an orbit of skull.		mondo.json			http://purl.obolibrary.org/obo/HP_3000030		
HP:3000032	biolink:PhenotypicFeature	Abnormality of central retinal artery	An abnormality of a central retinal artery.		mondo.json			http://purl.obolibrary.org/obo/HP_3000032		
HP:3000033	biolink:PhenotypicFeature	Abnormal nasopharyngeal adenoid morphology	Any abnormality of nasopharyngeal adenoids.		mondo.json			http://purl.obolibrary.org/obo/HP_3000033		
HP:3000035	biolink:PhenotypicFeature	Abnormality of cervical plexus			mondo.json			http://purl.obolibrary.org/obo/HP_3000035		
HP:3000036	biolink:PhenotypicFeature	Abnormal head blood vessel morphology			mondo.json			http://purl.obolibrary.org/obo/HP_3000036		
HP:3000037	biolink:PhenotypicFeature	Abnormal neck blood vessel morphology			mondo.json			http://purl.obolibrary.org/obo/HP_3000037		
HP:3000040	biolink:PhenotypicFeature	Abnormality of ethmoid sinus	An abnormality of an ethmoid sinus.		mondo.json			http://purl.obolibrary.org/obo/HP_3000040		
HP:3000041	biolink:PhenotypicFeature	Abnormality of external carotid artery	An abnormality of an external carotid artery.		mondo.json			http://purl.obolibrary.org/obo/HP_3000041		
HP:3000042	biolink:PhenotypicFeature	Abnormal jugular vein morphology	Any structural abnormality of a jugular vein.		mondo.json			http://purl.obolibrary.org/obo/HP_3000042		
HP:3000043	biolink:PhenotypicFeature	Abnormal facial vein morphology	An abnormality of a facial vein.		mondo.json			http://purl.obolibrary.org/obo/HP_3000043		
HP:3000045	biolink:PhenotypicFeature	Abnormality of genioglossus muscle	An abnormality of a genioglossus muscle.		mondo.json			http://purl.obolibrary.org/obo/HP_3000045		
HP:3000047	biolink:PhenotypicFeature	Abnormal glossopharyngeal nerve morphology	Any structural anomaly of the glossopharyngeal nerve, the ninth paired cranial nerve (CN IX).		mondo.json			http://purl.obolibrary.org/obo/HP_3000047		
HP:3000050	biolink:PhenotypicFeature	Abnormal odontoid tissue morphology	An abnormality of an odontoid tissue.		mondo.json			http://purl.obolibrary.org/obo/HP_3000050		
HP:3000051	biolink:PhenotypicFeature	Abnormal hyoglossus muscle morphology	An abnormality of a hyoglossus muscle.		mondo.json			http://purl.obolibrary.org/obo/HP_3000051		
HP:3000052	biolink:PhenotypicFeature	Abnormal hyoid bone morphology			mondo.json			http://purl.obolibrary.org/obo/HP_3000052		
HP:3000053	biolink:PhenotypicFeature	Abnormal hypopharynx morphology			mondo.json			http://purl.obolibrary.org/obo/HP_3000053		
HP:3000056	biolink:PhenotypicFeature	Abnormality of artery of lower lip	An abnormality of an artery of lower lip.		mondo.json			http://purl.obolibrary.org/obo/HP_3000056		
HP:3000061	biolink:PhenotypicFeature	Abnormality of infra-orbital nerve			mondo.json			http://purl.obolibrary.org/obo/HP_3000061		
HP:3000062	biolink:PhenotypicFeature	Abnormal internal carotid artery morphology	An abnormality of an internal carotid artery.		mondo.json			http://purl.obolibrary.org/obo/HP_3000062		
HP:3000063	biolink:PhenotypicFeature	Abnormality of internal jugular vein	An abnormality of an internal jugular vein.		mondo.json			http://purl.obolibrary.org/obo/HP_3000063		
HP:3000064	biolink:PhenotypicFeature	Abnormality of intrinsic muscle of tongue	An abnormality of an intrinsic muscle of tongue.		mondo.json			http://purl.obolibrary.org/obo/HP_3000064		
HP:3000065	biolink:PhenotypicFeature	Abnormal lacrimal artery morphology	An abnormality of a lacrimal artery.		mondo.json			http://purl.obolibrary.org/obo/HP_3000065		
HP:3000066	biolink:PhenotypicFeature	Abnormal lacrimal sac morphology	An abnormality of a lacrimal sac.		mondo.json			http://purl.obolibrary.org/obo/HP_3000066		
HP:3000069	biolink:PhenotypicFeature	Abnormality of lateral rectus extra-ocular muscle	An abnormality of a lateral rectus extra-ocular muscle.		mondo.json			http://purl.obolibrary.org/obo/HP_3000069		
HP:3000072	biolink:PhenotypicFeature	Abnormal levator palpebrae superioris morphology	An abnormality of a levator palpebrae superioris.		mondo.json			http://purl.obolibrary.org/obo/HP_3000072		
HP:3000074	biolink:PhenotypicFeature	Abnormal lingual artery morphology	Any structural abnormality of a lingual artery.		mondo.json			http://purl.obolibrary.org/obo/HP_3000074		
HP:3000075	biolink:PhenotypicFeature	Abnormal lingual nerve morphology			mondo.json			http://purl.obolibrary.org/obo/HP_3000075		
HP:3000079	biolink:PhenotypicFeature	Abnormal mandibular symphysis morphology	A structural abnormality of a mandibular symphysis.		mondo.json			http://purl.obolibrary.org/obo/HP_3000079		
HP:4000059	biolink:PhenotypicFeature	Abnormal lung development	A structural defect associated with abnormal development of the lung.		mondo.json			http://purl.obolibrary.org/obo/HP_4000059		
HP:4000066	biolink:PhenotypicFeature	Abnormal iliac artery morphology	Any structural anomaly of the iliac artery.		mondo.json			http://purl.obolibrary.org/obo/HP_4000066		
HP:4000072	biolink:PhenotypicFeature	Abnormal language feature	The presence of any atypical form of expressive language.		mondo.json			http://purl.obolibrary.org/obo/HP_4000072		
HP:4000074	biolink:PhenotypicFeature	Involuntary vocalization			mondo.json			http://purl.obolibrary.org/obo/HP_4000074		
HP:5200024	biolink:PhenotypicFeature	Abnormal relationship	The state of having abnormal relationships with others. This does not describe specific aspects of one's social aptitudes but rather a state which may come about from these aptitudes, such as lacking peer relationships, lacking close friends, or having a relational network that is abnormal given one's cultural context.		mondo.json			http://purl.obolibrary.org/obo/HP_5200024		
HP:5200029	biolink:PhenotypicFeature	Social disinhibition			mondo.json			http://purl.obolibrary.org/obo/HP_5200029		
HP:5200044	biolink:PhenotypicFeature	Reduced attention regulation	An abnormality in one's ability to control their attention towards a specific subject or task can include difficulties in changing or maintaining attention.		mondo.json			http://purl.obolibrary.org/obo/HP_5200044		
HP:5200045	biolink:PhenotypicFeature	Reduced impulse control			mondo.json			http://purl.obolibrary.org/obo/HP_5200045		
HP:5200046	biolink:PhenotypicFeature	Sensory behavioral abnormality	Abnormal sensory behavior, including avoiding or seeking sensory input or difficulty modulating sensory stimuli.		mondo.json			http://purl.obolibrary.org/obo/HP_5200046		
HP:5200058	biolink:PhenotypicFeature	Sensory hypersensitivity			mondo.json			http://purl.obolibrary.org/obo/HP_5200058		
HP:5200123	biolink:PhenotypicFeature	Abnormal response to social norms			mondo.json			http://purl.obolibrary.org/obo/HP_5200123		
HP:5200202	biolink:PhenotypicFeature	Abnormal interpretation of external stimuli	Abnormal perception of reality is characterized by an abnormal or inaccurate experience of external stimuli.		mondo.json			http://purl.obolibrary.org/obo/HP_5200202		
HP:5200204	biolink:PhenotypicFeature	Disturbed perception with a stimulus	A perceptual experience in which an individual's perception of sensory stimuli is altered or disrupted in some way, resulting in abnormal or distorted sensory perceptions despite the presence of actual external stimuli.		mondo.json			http://purl.obolibrary.org/obo/HP_5200204		
HP:5200230	biolink:PhenotypicFeature	Maladaptive fear-related cognitions			mondo.json			http://purl.obolibrary.org/obo/HP_5200230		
HP:5200241	biolink:PhenotypicFeature	Recurrent maladaptive behavior	A repeating behavior that is either immediately unproductive or has negative long-term consequences. This includes harmful coping mechanisms such as addictive behavior and failure to control impulses and compulsions.		mondo.json			http://purl.obolibrary.org/obo/HP_5200241		
HP:5200263	biolink:PhenotypicFeature	Abnormally increased volition	An excessive increase in motivated and goal directed as well as non-goal directed behaviors that are usually accompanied by elevated energy and interest that allows individuals to get started, be energized to perform a sustained and directed action. The increase is often disruptive and typically results in unfavorable consequences.		mondo.json			http://purl.obolibrary.org/obo/HP_5200263		
HP:5200275	biolink:PhenotypicFeature	obsolete Abnormal motivation			mondo.json		True	http://purl.obolibrary.org/obo/HP_5200275		
HP:5200283	biolink:PhenotypicFeature	Sleep-related breathing disorders			mondo.json			http://purl.obolibrary.org/obo/HP_5200283		
HP:5200401	biolink:PhenotypicFeature	Abnormal judgment	Beliefs that deviate from what is considered rational or within the range of normal human judgment and belief formation.		mondo.json			http://purl.obolibrary.org/obo/HP_5200401		
HP:5200406	biolink:PhenotypicFeature	Tactile agnosia	The inability to recognize objects by touch is called tactile agnosia.		mondo.json			http://purl.obolibrary.org/obo/HP_5200406		
HP:5200423	biolink:PhenotypicFeature	Abnormal experience of reality	Subjective phenomena or perceptions that deviate from what is considered correct or are outside the range of normal human experiences.		mondo.json			http://purl.obolibrary.org/obo/HP_5200423		
HP:5201010	biolink:PhenotypicFeature	Microform cleft of the upper lip			mondo.json			http://purl.obolibrary.org/obo/HP_5201010		
HP:5201015	biolink:PhenotypicFeature	Craniofacial cleft			mondo.json			http://purl.obolibrary.org/obo/HP_5201015		
HP:5201016	biolink:PhenotypicFeature	Submucous cleft palate			mondo.json			http://purl.obolibrary.org/obo/HP_5201016		
HP:6000531	biolink:PhenotypicFeature	Abnormal urinary organic compound level	The amount of an organic compound in the urine, normalized for urine concentration, is outside the limits of normal. An organic compound is defined here as a chemical compound that contains a carbon-hydrogen or carbon-carbon bond, although some other definitions exist. Examples of organic compounds includes alkanes, alkenes, alkynes, aromatic compounds, alcohols, ketones, aldehydes, carboxylic acids, and esters.		mondo.json			http://purl.obolibrary.org/obo/HP_6000531		
HP:6000818	biolink:PhenotypicFeature	Transverse terminal limb defect			mondo.json			http://purl.obolibrary.org/obo/HP_6000818		
HP:6000918	biolink:PhenotypicFeature	Transverse terminal upper limb defect			mondo.json			http://purl.obolibrary.org/obo/HP_6000918		
HP:6000946	biolink:PhenotypicFeature	Transverse terminal lower limb defect			mondo.json			http://purl.obolibrary.org/obo/HP_6000946		
OBO:HsapDv_0000000	biolink:OntologyClass	life cycle stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000000		
OBO:HsapDv_0000001	biolink:OntologyClass	life cycle			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000001		
OBO:HsapDv_0000002	biolink:OntologyClass	embryonic stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000002		
OBO:HsapDv_0000037	biolink:OntologyClass	fetal stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000037		
OBO:HsapDv_0000045	biolink:OntologyClass	prenatal stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000045		
OBO:HsapDv_0000080	biolink:OntologyClass	immature stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000080		
OBO:HsapDv_0000081	biolink:OntologyClass	child stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000081		
OBO:HsapDv_0000082	biolink:OntologyClass	newborn stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000082		
OBO:HsapDv_0000083	biolink:OntologyClass	infant stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000083		
OBO:HsapDv_0000084	biolink:OntologyClass	2-5 year-old child stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000084		
OBO:HsapDv_0000085	biolink:OntologyClass	6-12 year-old child stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000085		
OBO:HsapDv_0000086	biolink:OntologyClass	adolescent stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000086		
OBO:HsapDv_0000087	biolink:OntologyClass	adult stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000087		
OBO:HsapDv_0000088	biolink:OntologyClass	early adulthood stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000088		
OBO:HsapDv_0000089	biolink:OntologyClass	young adult stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000089		
OBO:HsapDv_0000090	biolink:OntologyClass	25-44 year-old stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000090		
OBO:HsapDv_0000091	biolink:OntologyClass	late adulthood stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000091		
OBO:HsapDv_0000092	biolink:OntologyClass	middle aged stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000092		
OBO:HsapDv_0000096	biolink:OntologyClass	2-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000096		
OBO:HsapDv_0000097	biolink:OntologyClass	3-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000097		
OBO:HsapDv_0000098	biolink:OntologyClass	4-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000098		
OBO:HsapDv_0000099	biolink:OntologyClass	5-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000099		
OBO:HsapDv_0000100	biolink:OntologyClass	6-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000100		
OBO:HsapDv_0000101	biolink:OntologyClass	7-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000101		
OBO:HsapDv_0000102	biolink:OntologyClass	8-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000102		
OBO:HsapDv_0000103	biolink:OntologyClass	9-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000103		
OBO:HsapDv_0000104	biolink:OntologyClass	10-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000104		
OBO:HsapDv_0000105	biolink:OntologyClass	11-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000105		
OBO:HsapDv_0000106	biolink:OntologyClass	12-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000106		
OBO:HsapDv_0000107	biolink:OntologyClass	13-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000107		
OBO:HsapDv_0000108	biolink:OntologyClass	14-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000108		
OBO:HsapDv_0000109	biolink:OntologyClass	15-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000109		
OBO:HsapDv_0000110	biolink:OntologyClass	16-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000110		
OBO:HsapDv_0000111	biolink:OntologyClass	17-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000111		
OBO:HsapDv_0000112	biolink:OntologyClass	18-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000112		
OBO:HsapDv_0000113	biolink:OntologyClass	19-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000113		
OBO:HsapDv_0000114	biolink:OntologyClass	20-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000114		
OBO:HsapDv_0000115	biolink:OntologyClass	21-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000115		
OBO:HsapDv_0000116	biolink:OntologyClass	22-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000116		
OBO:HsapDv_0000117	biolink:OntologyClass	23-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000117		
OBO:HsapDv_0000118	biolink:OntologyClass	24-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000118		
OBO:HsapDv_0000119	biolink:OntologyClass	25-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000119		
OBO:HsapDv_0000120	biolink:OntologyClass	26-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000120		
OBO:HsapDv_0000121	biolink:OntologyClass	27-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000121		
OBO:HsapDv_0000122	biolink:OntologyClass	28-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000122		
OBO:HsapDv_0000123	biolink:OntologyClass	29-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000123		
OBO:HsapDv_0000124	biolink:OntologyClass	30-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000124		
OBO:HsapDv_0000125	biolink:OntologyClass	31-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000125		
OBO:HsapDv_0000126	biolink:OntologyClass	32-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000126		
OBO:HsapDv_0000127	biolink:OntologyClass	33-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000127		
OBO:HsapDv_0000128	biolink:OntologyClass	34-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000128		
OBO:HsapDv_0000129	biolink:OntologyClass	35-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000129		
OBO:HsapDv_0000130	biolink:OntologyClass	36-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000130		
OBO:HsapDv_0000131	biolink:OntologyClass	37-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000131		
OBO:HsapDv_0000132	biolink:OntologyClass	38-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000132		
OBO:HsapDv_0000133	biolink:OntologyClass	39-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000133		
OBO:HsapDv_0000134	biolink:OntologyClass	40-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000134		
OBO:HsapDv_0000135	biolink:OntologyClass	41-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000135		
OBO:HsapDv_0000136	biolink:OntologyClass	42-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000136		
OBO:HsapDv_0000137	biolink:OntologyClass	43-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000137		
OBO:HsapDv_0000138	biolink:OntologyClass	44-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000138		
OBO:HsapDv_0000139	biolink:OntologyClass	45-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000139		
OBO:HsapDv_0000140	biolink:OntologyClass	46-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000140		
OBO:HsapDv_0000141	biolink:OntologyClass	47-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000141		
OBO:HsapDv_0000142	biolink:OntologyClass	48-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000142		
OBO:HsapDv_0000143	biolink:OntologyClass	49-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000143		
OBO:HsapDv_0000144	biolink:OntologyClass	50-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000144		
OBO:HsapDv_0000204	biolink:OntologyClass	mature stage			mondo.json		True	http://purl.obolibrary.org/obo/HsapDv_0000204		
OBO:HsapDv_0000226	biolink:OntologyClass	prime adult stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000226		
OBO:HsapDv_0000237	biolink:OntologyClass	third decade stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000237		
OBO:HsapDv_0000238	biolink:OntologyClass	fourth decade stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000238		
OBO:HsapDv_0000239	biolink:OntologyClass	fifth decade stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000239		
OBO:HsapDv_0000240	biolink:OntologyClass	sixth decade stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000240		
OBO:HsapDv_0000246	biolink:OntologyClass	1-year-old stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000246		
OBO:HsapDv_0000258	biolink:OntologyClass	adult stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000258		
OBO:HsapDv_0000260	biolink:OntologyClass	nursing stage (0-11 months)			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000260		
OBO:HsapDv_0000261	biolink:OntologyClass	infant stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000261		
OBO:HsapDv_0000262	biolink:OntologyClass	newborn stage (0-28 days)			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000262		
OBO:HsapDv_0000264	biolink:OntologyClass	pediatric stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000264		
OBO:HsapDv_0000265	biolink:OntologyClass	child stage (1-4 yo)			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000265		
OBO:HsapDv_0000266	biolink:OntologyClass	young adult stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000266		
OBO:HsapDv_0000267	biolink:OntologyClass	middle aged stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000267		
OBO:HsapDv_0000268	biolink:OntologyClass	15-19 year-old			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000268		
OBO:HsapDv_0000270	biolink:OntologyClass	2-4 year-old child stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000270		
OBO:HsapDv_0000271	biolink:OntologyClass	juvenile stage (5-14 yo)			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0000271		
OBO:HsapDv_0010000	biolink:OntologyClass	postnatal stage			mondo.json			http://purl.obolibrary.org/obo/HsapDv_0010000		
IAO:0000027	biolink:OntologyClass	data item			mondo.json			http://purl.obolibrary.org/obo/IAO_0000027		
IAO:0000030	biolink:OntologyClass	information content entity			mondo.json			http://purl.obolibrary.org/obo/IAO_0000030		
IAO:0000078	biolink:OntologyClass	curation status specification	The curation status of the term. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value.		mondo.json			http://purl.obolibrary.org/obo/IAO_0000078		
IAO:0000102	biolink:OntologyClass	data about an ontology part	Data about an ontology part is a data item about a part of an ontology, for example a term		mondo.json			http://purl.obolibrary.org/obo/IAO_0000102		
IAO:0000225	biolink:OntologyClass	obsolescence reason specification	The reason for which a term has been deprecated. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value.		mondo.json			http://purl.obolibrary.org/obo/IAO_0000225		
IAO:0000409	biolink:OntologyClass	denotator type	A denotator type indicates how a term should be interpreted from an ontological perspective.		mondo.json			http://purl.obolibrary.org/obo/IAO_0000409		
IAO:8000000	biolink:OntologyClass	ontology module			mondo.json			http://purl.obolibrary.org/obo/IAO_8000000		
IAO:8000001	biolink:OntologyClass	base ontology module	An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000001		
IAO:8000002	biolink:OntologyClass	editors ontology module	An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000002		
IAO:8000003	biolink:OntologyClass	main release ontology module	An ontology module that is intended to be the primary release product and the one consumed by the majority of tools.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000003		
IAO:8000004	biolink:OntologyClass	bridge ontology module	An ontology module that consists entirely of axioms that connect or bridge two distinct ontology modules. For example, the Uberon-to-ZFA bridge module.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000004		
IAO:8000005	biolink:OntologyClass	import ontology module	A subset ontology module that is intended to be imported from another ontology.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000005		
IAO:8000006	biolink:OntologyClass	subset ontology module	An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000006		
IAO:8000007	biolink:OntologyClass	curation subset ontology module	A subset ontology that is intended as a whitelist for curators using the ontology. Such a subset will exclude classes that curators should not use for curation.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000007		
IAO:8000008	biolink:OntologyClass	analysis subset ontology module	An ontology module that is intended for usage in analysis or discovery applications.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000008		
IAO:8000009	biolink:OntologyClass	single layer subset ontology module	A subset ontology that is largely comprised of a single layer or strata in an ontology class hierarchy. The purpose is typically for rolling up for visualization. The classes in the layer need not be disjoint.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000009		
IAO:8000010	biolink:OntologyClass	exclusion subset ontology module	A subset of an ontology that is intended to be excluded for some purpose. For example, a blacklist of classes.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000010		
IAO:8000011	biolink:OntologyClass	external import ontology module	An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000011		
IAO:8000012	biolink:OntologyClass	species subset ontology module	A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000012		
IAO:8000013	biolink:OntologyClass	reasoned ontology module	An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000013		
IAO:8000014	biolink:OntologyClass	generated ontology module	An ontology module that is automatically generated, for example via a SPARQL query or via template and a CSV.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000014		
IAO:8000015	biolink:OntologyClass	template generated ontology module	An ontology module that is automatically generated from a template specification and fillers for slots in that template.		mondo.json			http://purl.obolibrary.org/obo/IAO_8000015		
IAO:8000016	biolink:OntologyClass	taxonomic bridge ontology module			mondo.json			http://purl.obolibrary.org/obo/IAO_8000016		
IAO:8000017	biolink:OntologyClass	ontology module subsetted by expressivity			mondo.json			http://purl.obolibrary.org/obo/IAO_8000017		
IAO:8000018	biolink:OntologyClass	obo basic subset ontology module	A subset ontology that is designed for basic applications to continue to make certain simplifying assumptions; many of these simplifying assumptions were based on the initial version of the Gene Ontology, and have become enshrined in many popular and useful tools such as term enrichment tools.  Examples of such assumptions include: traversing the ontology graph ignoring relationship types using a naive algorithm will not lead to cycles (i.e. the ontology is a DAG); every referenced term is declared in the ontology (i.e. there are no dangling clauses).  An ontology is OBO Basic if and only if it has the following characteristics: DAG Unidirectional No Dangling Clauses Fully Asserted Fully Labeled No equivalence axioms Singly labeled edges No qualifier lists No disjointness axioms No owl-axioms header No imports		mondo.json			http://purl.obolibrary.org/obo/IAO_8000018		
IAO:8000019	biolink:OntologyClass	ontology module subsetted by OWL profile			mondo.json			http://purl.obolibrary.org/obo/IAO_8000019		
IAO:8000020	biolink:OntologyClass	EL++ ontology module			mondo.json			http://purl.obolibrary.org/obo/IAO_8000020		
OBO:MAXO_0000001	biolink:OntologyClass	medical action	A clinically prescribed procedure, therapy, intervention, or recommendation.		mondo.json			http://purl.obolibrary.org/obo/MAXO_0000001		
OBO:MAXO_0000002	biolink:OntologyClass	therapeutic procedure			mondo.json			http://purl.obolibrary.org/obo/MAXO_0000002		
OBO:MAXO_0000014	biolink:OntologyClass	radiation therapy			mondo.json			http://purl.obolibrary.org/obo/MAXO_0000014		
OBO:MAXO_0000015	biolink:OntologyClass	biologic therapy			mondo.json			http://purl.obolibrary.org/obo/MAXO_0000015		
OBO:MAXO_0000034	biolink:OntologyClass	therapeutic procedure by site	All manners of treatment to relieve illness and injury of a particular body site or system.		mondo.json			http://purl.obolibrary.org/obo/MAXO_0000034		
OBO:MAXO_0000058	biolink:OntologyClass	pharmacotherapy	Use of a substance introduced into a living organism with therapeutic or diagnostic purpose.		mondo.json			http://purl.obolibrary.org/obo/MAXO_0000058		
OBO:MAXO_0000061	biolink:OntologyClass	antibacterial agent therapy	Use of a drug to treat or prevent bacterial infections.		mondo.json			http://purl.obolibrary.org/obo/MAXO_0000061		
OBO:MAXO_0000062	biolink:OntologyClass	antineoplastic therapy	Use of a substance that inhibits or prevents the proliferation of neoplasms.		mondo.json			http://purl.obolibrary.org/obo/MAXO_0000062		
OBO:MAXO_0000157	biolink:OntologyClass	antiparkinson agent therapy	Treatment with a drug used in the treatment of Parkinson's disease.		mondo.json			http://purl.obolibrary.org/obo/MAXO_0000157		
OBO:MAXO_0000158	biolink:OntologyClass	antiparasititic agent therapy	Use of a substance used to treat or prevent parasitic infections.		mondo.json			http://purl.obolibrary.org/obo/MAXO_0000158		
