source	target
CHEBI:59826	UMLS:C0333977
PUBCHEM.COMPOUND:5460033	MONDO:0004608
CHEBI:64628	HP:0033279
CHEBI:45863	MONDO:0021092
PUBCHEM.COMPOUND:92043599	MONDO:0001356
PUBCHEM.COMPOUND:24393	MONDO:0001356
CHEBI:22652	MONDO:0001356
PUBCHEM.COMPOUND:86278165	MONDO:0001356
PUBCHEM.COMPOUND:49800026	MONDO:0001356
UMLS:C0001046	MONDO:0001152
CHEBI:64312	MONDO:0001152
PUBCHEM.COMPOUND:134664	MONDO:0003406
CHEBI:16796	MONDO:0003406
UMLS:C0243076	MONDO:0003406
CHEBI:31859	MONDO:0003406
UMLS:C0020591	MONDO:0003406
CHEBI:63941	UMLS:C0560175
CHEBI:4527	UMLS:C0560175
UNII:T472P45MG6	UMLS:C0560175
CHEBI:63577	UMLS:C0560175
MESH:D006514	UMLS:C0560175
CHEBI:37941	UMLS:C0560175
MESH:D007372	UMLS:C0560175
UMLS:C0009905	UMLS:C0560175
CHEBI:600103	MONDO:0021679
CHEBI:28001	MONDO:0021679
CHEBI:63607	MONDO:0021679
CHEBI:29687	MONDO:0021679
UMLS:C1136254	MONDO:0021679
UMLS:C0003232	MONDO:0021679
CHEBI:4305	MONDO:0005058
CHEBI:175901	MONDO:0005058
CHEBI:84050	MONDO:0005058
MESH:D058228	MONDO:0011122
MESH:D044243	MONDO:0011122
UMLS:C0684155	MONDO:0011122
UMLS:C0376607	MONDO:0011122
MESH:D053772	MONDO:0011122
CHEBI:28125	MONDO:0011122
UMLS:C0243076	MONDO:0011122
UMLS:C0726398	MONDO:0011122
CHEBI:28689	MONDO:0011122
CHEBI:8080	MONDO:0011122
CHEBI:9434	MONDO:0011122
CHEBI:4530	MONDO:0011122
UMLS:C0935929	MONDO:0011122
CHEBI:50122	MONDO:0011122
CHEBI:94686	MONDO:0011122
MESH:C034130	MONDO:0011122
MESH:D054795	MONDO:0011122
CHEBI:80345	MONDO:0011122
CHEBI:50991	MONDO:0011122
CHEBI:64073	MONDO:0011122
UMLS:C0003402	MONDO:0011122
UMLS:C1268854	MONDO:0011122
CHEBI:18145	MONDO:0011122
UMLS:C0376606	MONDO:0011122
CHEBI:94688	MONDO:0011122
UMLS:C0003620	MONDO:0011122
CHEBI:5000	MONDO:0011122
MESH:D005395	MONDO:0011122
UMLS:C0243042	MONDO:0011122
CHEBI:439329	MONDO:0011122
CHEBI:9137	MONDO:0011122
MESH:D000305	MONDO:0012727
CHEBI:8378	MONDO:0012727
MESH:D005719	MONDO:0012727
MESH:D007136	MONDO:0012727
CHEBI:135919	MONDO:0012727
CHEBI:15365	MONDO:0012727
MESH:D052243	MONDO:0012727
CHEBI:3493	UMLS:C0920156
UMLS:C0003232	UMLS:C0920156
CHEBI:63627	MONDO:0024275
CHEBI:6909	MONDO:0024275
CHEBI:7934	MONDO:0024275
MESH:D000305	MONDO:0018229
UMLS:C0013227	MONDO:0018229
PUBCHEM.COMPOUND:134664	NCIT:C94438
UMLS:C0003289	NCIT:C94438
UMLS:C0302213	MONDO:0005371
UMLS:C1276996	MONDO:0005371
CHEBI:6121	MONDO:0005371
CHEBI:5118	MONDO:0005371
UMLS:C0243076	MONDO:0005371
CHEBI:28790	MONDO:0005371
CHEBI:7735	MONDO:0005371
PUBCHEM.COMPOUND:11125	MONDO:0005371
CHEBI:63631	MONDO:0005371
CHEBI:6367	MONDO:0005371
CHEBI:3766	MONDO:0005371
CHEBI:3387	MONDO:0005371
UMLS:C0450442	MONDO:0005371
CHEBI:60311	MONDO:0005371
UMLS:C0003299	MONDO:0005371
UMLS:C0003290	MONDO:0005371
UMLS:C0003286	MONDO:0005371
UMLS:C0162758	MONDO:0005371
CHEBI:64628	UMLS:C0016169
CHEBI:7726	UMLS:C0016169
CHEBI:16755	HP:0011980
UMLS:C0450442	UMLS:C0333519
CHEBI:3757	UMLS:C0087169
CHEBI:3216	UMLS:C0087169
CHEBI:17688	UMLS:C0087169
UMLS:C0358591	UMLS:C0267055
CHEBI:7915	UMLS:C0267055
CHEBI:50275	UMLS:C0267055
CHEBI:8776	UMLS:C0267055
CHEBI:17750	MONDO:0004737
CHEBI:87631	MONDO:0002525
CHEBI:27300	MONDO:0005130
MESH:D007136	MONDO:0005130
CHEBI:27470	MONDO:0005130
UMLS:C0354566	MONDO:0005279
CHEBI:135919	MONDO:0005279
CHEBI:61033	MONDO:0005279
CHEBI:10033	MONDO:0005279
UMLS:C0354604	MONDO:0005279
UMLS:C0016018	MONDO:0005279
PUBCHEM.COMPOUND:22976653	MONDO:0005279
MESH:D013300	MONDO:0005279
CHEBI:68579	MONDO:0005279
UNII:83G67E21XI	MONDO:0005279
MESH:D006495	MONDO:0005279
MESH:D000305	MONDO:0018097
CHEBI:8378	MONDO:0018097
CHEBI:10127	MONDO:0018097
CHEBI:3892	MONDO:0018097
CHEBI:39867	MONDO:0018097
CHEBI:63631	MONDO:0018097
CHEBI:8382	MONDO:0018097
CHEBI:63638	MONDO:0018097
UMLS:C0003299	MONDO:0018097
CHEBI:4995	MONDO:0018097
CHEBI:50275	UMLS:C0232567
CHEBI:28680	MONDO:0004643
CHEBI:66964	MONDO:0005689
UNII:83G67E21XI	HP:0007902
MESH:D000305	MONDO:0005867
CHEBI:2955	MONDO:0005867
CHEBI:84050	MONDO:0013280
CHEBI:80345	MONDO:0001684
MESH:C038634	UMLS:C0042344
CHEBI:7986	UMLS:C0042344
CHEBI:28445	MONDO:0025478
CHEBI:27412	MONDO:0000409
UMLS:C0003232	MONDO:0000409
CHEBI:50114	UMLS:C0232989
CHEBI:5783	UMLS:C0232989
CHEBI:17026	UMLS:C0232989
CHEBI:2719	UMLS:C0232989
CHEBI:27584	UMLS:C0232989
CHEBI:27974	UMLS:C0232989
UNII:20ED16GHEB	UMLS:C0232989
CHEBI:3139	UMLS:C0220655
UMLS:C0242402	MONDO:0005244
CHEBI:17303	MONDO:0005244
UMLS:C0243192	MONDO:0005244
UMLS:C0243077	MONDO:0005244
CHEBI:42797	MONDO:0005244
CHEBI:35480	MONDO:0005244
CHEBI:36795	MONDO:0005244
PUBCHEM.COMPOUND:184933	MONDO:0005244
UMLS:C0003289	MONDO:0005244
UMLS:C0450442	MONDO:0005244
UNII:4F4X42SYQ6	MONDO:0005244
UMLS:C0013227	HP:0002329
UNII:59UA429E5G	MONDO:0009661
UMLS:C0003364	HP:0001712
UMLS:C0012798	HP:0001712
CHEBI:43755	HP:0001712
CHEBI:2904	HP:0001712
UMLS:C0001645	HP:0001712
UMLS:C0003451	MONDO:0005154
CHEBI:16643	MONDO:0005154
CHEBI:16236	MONDO:0005154
UMLS:C1611640	MONDO:0005154
CHEBI:63580	MONDO:0005154
UMLS:C1134558	MONDO:0005154
UMLS:C0354604	MONDO:0005154
PUBCHEM.COMPOUND:71306834	MONDO:0005154
MESH:D008110	MONDO:0005154
CHEBI:87631	MONDO:0005154
UMLS:C0003402	MONDO:0005154
PUBCHEM.COMPOUND:23925	MONDO:0005154
CHEBI:9144	MONDO:0005154
UMLS:C0450442	MONDO:0005154
UMLS:C0005390	MONDO:0005154
UMLS:C0003280	MONDO:0005154
MESH:D007372	MONDO:0005154
UMLS:C1512412	MONDO:0005154
CHEBI:36047	MONDO:0043885
CHEBI:28864	MONDO:0043885
CHEBI:87211	MONDO:0043885
UMLS:C1136254	MONDO:0043885
CHEBI:2955	MONDO:0043885
UMLS:C0003232	MONDO:0043885
MESH:D000305	MONDO:0019735
CHEBI:8378	MONDO:0019735
PUBCHEM.COMPOUND:10150081	MONDO:0019735
CHEBI:44185	MONDO:0019735
CHEBI:35341	MONDO:0019735
CHEBI:24261	MONDO:0019735
CHEBI:27504	HP:0010450
CHEBI:4672	MONDO:0016262
CHEBI:84050	MONDO:0016262
UMLS:C0003015	UMLS:C1262147
CHEBI:8378	MONDO:0005578
UMLS:C0003191	MONDO:0005578
CHEBI:48574	MONDO:0005578
UMLS:C1513016	MONDO:0005578
CHEBI:50629	MONDO:0005578
UMLS:C0243077	MONDO:0005578
UMLS:C1611640	MONDO:0005578
CHEBI:28393	MONDO:0005578
CHEBI:35480	MONDO:0005578
CHEBI:8382	MONDO:0005578
UMLS:C0450442	MONDO:0005578
UMLS:C0005522	MONDO:0005578
CHEBI:15365	HP:0032325
CHEBI:45327	MONDO:0012521
CHEBI:2453	MONDO:0012521
UNII:E211KPY694	MONDO:0006497
CHEBI:187893	MONDO:0006497
CHEBI:7465	HP:0100716
UMLS:C0027410	HP:0100716
UMLS:C0005525	HP:0100327
CHEBI:102216	NCIT:C182234
CHEBI:8890	NCIT:C182234
PUBCHEM.COMPOUND:134664	NCIT:C182234
CHEBI:36333	NCIT:C182234
CHEBI:6931	NCIT:C182234
CHEBI:4910	NCIT:C182234
CHEBI:8404	NCIT:C182234
CHEBI:3757	NCIT:C182234
CHEBI:48552	NCIT:C182234
CHEBI:2569	NCIT:C182234
CHEBI:8499	NCIT:C182234
CHEBI:3216	NCIT:C182234
CHEBI:35702	NCIT:C182234
UMLS:C0027866	NCIT:C182234
UMLS:C0443769	NCIT:C182234
UMLS:C0242181	NCIT:C182234
CHEBI:102166	NCIT:C182234
CHEBI:4466	NCIT:C182234
CHEBI:35480	NCIT:C182234
CHEBI:135432	NCIT:C182234
CHEBI:92386	NCIT:C182234
CHEBI:45652	NCIT:C182234
CHEBI:17045	NCIT:C182234
CHEBI:119915	NCIT:C182234
CHEBI:6754	NCIT:C182234
CHEBI:49575	NCIT:C182234
CHEBI:4792	NCIT:C182234
CHEBI:8802	NCIT:C182234
UMLS:C0358430	NCIT:C182234
MESH:D001463	NCIT:C182234
CHEBI:6456	NCIT:C182234
UMLS:C0013162	NCIT:C182234
CHEBI:28918	NCIT:C182234
CHEBI:25805	NCIT:C182234
CHEBI:3215	NCIT:C182234
CHEBI:4445	NCIT:C182234
UMLS:C0242904	NCIT:C182234
UMLS:C0020591	NCIT:C182234
UMLS:C0036557	NCIT:C182234
CHEBI:9316	NCIT:C182234
CHEBI:2914	NCIT:C182234
UMLS:C0701981	NCIT:C182234
CHEBI:63580	UMLS:C1148363
UMLS:C0041044	MONDO:0019121
CHEBI:6909	MONDO:0700051
UMLS:C0003232	MONDO:0700051
CHEBI:15854	HP:0003394
UMLS:C0597177	UMLS:C1265875
UMLS:C0561938	MONDO:0003019
UMLS:C0012798	MONDO:0003019
PUBCHEM.COMPOUND:4873	MONDO:0003019
CHEBI:91583	MONDO:0044344
CHEBI:6954	UMLS:C0678053
CHEBI:50847	NCIT:C38486
UMLS:C0392938	UMLS:C0153690
UMLS:C0162357	UMLS:C0153690
CHEBI:4672	UMLS:C0153690
CHEBI:4907	UMLS:C0153690
UMLS:C0243077	UMLS:C0153690
MESH:D019275	UMLS:C0153690
CHEBI:49668	UMLS:C0153690
CHEBI:46557	UMLS:C0153690
PUBCHEM.COMPOUND:60852	UMLS:C0153690
MESH:D004164	UMLS:C0153690
CHEBI:35480	UMLS:C0153690
CHEBI:7903	UMLS:C0153690
CHEBI:4027	UMLS:C0153690
CHEBI:33324	UMLS:C0153690
UMLS:C0450442	UMLS:C0153690
CHEBI:41774	UMLS:C0153690
UNII:953A26OA1Y	HP:0100750
CHEBI:9463	MONDO:0001498
CHEBI:81569	MONDO:0001498
CHEBI:66919	MONDO:0020546
CHEBI:47612	MONDO:0037748
CHEBI:3750	MONDO:0037748
CHEBI:5001	MONDO:0037748
CHEBI:15940	MONDO:0037748
PUBCHEM.COMPOUND:14122979	MONDO:0019086
CHEBI:3139	MONDO:0019086
CHEBI:4672	MONDO:0019086
CHEBI:35610	MONDO:0019086
CHEBI:50847	MONDO:0019086
UMLS:C1513403	MONDO:0019086
PUBCHEM.COMPOUND:10339178	MONDO:0019086
PUBCHEM.COMPOUND:5460033	MONDO:0019086
PUBCHEM.COMPOUND:23654	MONDO:0019086
CHEBI:46345	MONDO:0019086
CHEBI:45863	MONDO:0019086
PUBCHEM.COMPOUND:9887054	MONDO:0019086
PUBCHEM.COMPOUND:11643449	MONDO:0019086
CHEBI:61115	MONDO:0015760
CHEBI:63612	MONDO:0015760
UMLS:C0450442	MONDO:0015760
CHEBI:18332	MONDO:0005623
PUBCHEM.COMPOUND:71306834	UMLS:C0524911
MESH:D007372	UMLS:C0524911
PUBCHEM.COMPOUND:16132356	MONDO:0005357
CHEBI:8711	MONDO:0005357
CHEBI:2663	UMLS:C0016385
CHEBI:77733	UMLS:C0016385
UMLS:C0040615	UMLS:C0474414
CHEBI:4672	UMLS:C0242656
UMLS:C0243077	UMLS:C0242656
CHEBI:49668	UMLS:C0242656
CHEBI:175901	UMLS:C0242656
UMLS:C1268567	UMLS:C0242656
CHEBI:50924	UMLS:C0242656
UMLS:C1443775	UMLS:C0242656
UMLS:C0450442	UMLS:C0242656
CHEBI:45783	UMLS:C0242656
CHEBI:15765	UMLS:C0392702
UMLS:C0054066	MONDO:0005961
UMLS:C1136254	MONDO:0005961
CHEBI:44185	MONDO:0001529
CHEBI:50113	MONDO:0001529
CHEBI:6076	UMLS:C0919659
CHEBI:46081	UMLS:C0919659
CHEBI:64355	UMLS:C0919659
CHEBI:47518	UMLS:C0919659
PUBCHEM.COMPOUND:71306834	MONDO:0005789
CHEBI:91583	MONDO:0008412
MESH:D000305	MONDO:0016129
CHEBI:50729	MONDO:0000450
CHEBI:3962	MONDO:0018166
CHEBI:15948	MONDO:0018166
UMLS:C0003402	MONDO:0018166
CHEBI:15765	MONDO:0001020
CHEBI:91877	MONDO:0001020
CHEBI:39585	MONDO:0001020
CHEBI:25805	UMLS:C0428167
CHEBI:35610	MONDO:0002629
UMLS:C0243077	MONDO:0002629
CHEBI:44185	MONDO:0002629
CHEBI:15640	MONDO:0002629
CHEBI:175901	MONDO:0002629
CHEBI:50847	MONDO:0002629
CHEBI:28748	MONDO:0002629
PUBCHEM.COMPOUND:10339178	MONDO:0002629
CHEBI:4027	MONDO:0002629
PUBCHEM.COMPOUND:5460033	MONDO:0002629
CHEBI:9168	MONDO:0002629
MESH:D007372	MONDO:0002629
UMLS:C0729502	MONDO:0002629
CHEBI:5864	MONDO:0002629
CHEBI:10023	HP:0030049
CHEBI:6909	HP:0030049
UMLS:C1136254	HP:0030049
UMLS:C0003232	HP:0030049
UMLS:C0243192	UMLS:C0733942
PUBCHEM.COMPOUND:36523	UMLS:C0733942
PUBCHEM.COMPOUND:21888462	UMLS:C0733942
CHEBI:17026	UMLS:C0733942
MESH:D006062	UMLS:C0733942
CHEBI:16469	UMLS:C0733942
UMLS:C1268855	UMLS:C0733942
MESH:D054304	UMLS:C0733942
CHEBI:81569	UMLS:C0733942
UNII:20ED16GHEB	UMLS:C0733942
PUBCHEM.COMPOUND:10150081	MONDO:0024281
CHEBI:36704	MONDO:0002656
CHEBI:46345	MONDO:0002656
CHEBI:7565	UMLS:C0577698
CHEBI:101278	UMLS:C0577698
CHEBI:4911	UMLS:C0278726
CHEBI:63632	UMLS:C0278726
PUBCHEM.COMPOUND:10339178	UMLS:C0278726
PUBCHEM.COMPOUND:5460033	UMLS:C0278726
CHEBI:80630	UMLS:C0278726
CHEBI:45863	UMLS:C0278726
CHEBI:175901	UMLS:C5206374
CHEBI:135905	UMLS:C0333106
CHEBI:34543	UMLS:C0333106
CHEBI:64628	UMLS:C0333106
CHEBI:7726	UMLS:C0333106
CHEBI:31186	MONDO:0001741
CHEBI:7931	MONDO:0001741
MESH:C470125	MONDO:0001741
UMLS:C0450442	UMLS:C0949177
CHEBI:4551	MONDO:0004981
UMLS:C0360703	MONDO:0004981
UMLS:C0003015	MONDO:0004981
CHEBI:3441	MONDO:0004981
CHEBI:8428	MONDO:0004981
UMLS:C0006684	MONDO:0004981
CHEBI:6904	MONDO:0004981
CHEBI:135919	MONDO:0004981
CHEBI:50438	MONDO:0004981
CHEBI:70752	MONDO:0004981
CHEBI:4856	MONDO:0004981
CHEBI:65172	MONDO:0004981
CHEBI:53766	MONDO:0004981
UMLS:C3653500	MONDO:0004981
CHEBI:85973	MONDO:0004981
UMLS:C0009117	MONDO:0004981
UNII:SCK81AMR7R	MONDO:0004981
CHEBI:135809	MONDO:0004981
CHEBI:5856	MONDO:0004981
UMLS:C0016018	MONDO:0004981
CHEBI:28384	MONDO:0004981
CHEBI:34545	MONDO:0004981
UMLS:C0085826	MONDO:0004981
CHEBI:101278	MONDO:0004981
PUBCHEM.COMPOUND:22976653	MONDO:0004981
CHEBI:70746	MONDO:0004981
CHEBI:68579	MONDO:0004981
UMLS:C3653316	MONDO:0004981
CHEBI:72296	MONDO:0004981
MESH:D006495	MONDO:0004981
CHEBI:50114	UMLS:C1319927
CHEBI:50742	UMLS:C1319927
UMLS:C0302912	MONDO:0043836
UMLS:C1516312	UMLS:C0596402
CHEBI:3139	MONDO:0021348
PUBCHEM.COMPOUND:5460033	MONDO:0021348
UNII:20ED16GHEB	MONDO:0021348
UMLS:C0003451	MONDO:0004609
CHEBI:45327	MONDO:0004609
CHEBI:2453	MONDO:0004609
CHEBI:127780	MONDO:0004609
CHEBI:35854	MONDO:0004609
MESH:D000305	MONDO:0019085
CHEBI:61049	MONDO:0019085
CHEBI:4031	MONDO:0019085
CHEBI:422	MONDO:0019542
CHEBI:34543	MONDO:0007450
CHEBI:4450	MONDO:0007450
MESH:D000305	HP:0002113
UMLS:C0003451	MONDO:0005132
CHEBI:465284	MONDO:0005132
CHEBI:63635	MONDO:0005132
CHEBI:6402	MONDO:0005132
CHEBI:127780	MONDO:0005132
CHEBI:3696	MONDO:0005132
CHEBI:133013	HP:0007359
CHEBI:10127	HP:0007359
CHEBI:64356	HP:0007359
CHEBI:42797	HP:0007359
CHEBI:8069	HP:0007359
CHEBI:39867	HP:0007359
CHEBI:63631	HP:0007359
CHEBI:6367	HP:0007359
CHEBI:8107	HP:0007359
CHEBI:6437	HP:0007359
CHEBI:9586	HP:0007359
CHEBI:52051	HP:0007359
CHEBI:7824	HP:0007359
CHEBI:3387	HP:0007359
CHEBI:63638	HP:0007359
UMLS:C0450442	HP:0007359
CHEBI:4995	HP:0007359
CHEBI:68584	HP:0007359
UMLS:C0003286	HP:0007359
CHEBI:2682	UMLS:C0276667
UNII:E211KPY694	NCIT:C3124
UMLS:C0243192	NCIT:C3124
UMLS:C0243077	NCIT:C3124
CHEBI:5613	UMLS:C0007370
PUBCHEM.COMPOUND:92043599	MONDO:0009693
UNII:4Z63YK6E0E	MONDO:0009693
CHEBI:61115	MONDO:0009693
UMLS:C0304497	MONDO:0009693
UMLS:C0162357	MONDO:0009693
MESH:D007136	MONDO:0009693
CHEBI:35610	MONDO:0009693
UMLS:C1611640	MONDO:0009693
CHEBI:17967	MONDO:0009693
MESH:D004164	MONDO:0009693
PUBCHEM.COMPOUND:71306834	MONDO:0009693
UMLS:C0005525	MONDO:0009693
CHEBI:7903	MONDO:0009693
UMLS:C1513403	MONDO:0009693
UMLS:C0879272	MONDO:0009693
PUBCHEM.COMPOUND:71481097	MONDO:0009693
UMLS:C0010858	MONDO:0009693
UMLS:C0596087	MONDO:0009693
UMLS:C0013162	MONDO:0009693
UMLS:C0450442	MONDO:0009693
UMLS:C1527392	MONDO:0009693
MESH:D007372	MONDO:0009693
UNII:4F4X42SYQ6	MONDO:0009693
UMLS:C0729502	MONDO:0009693
PUBCHEM.COMPOUND:5351747	MONDO:0009693
CHEBI:72564	MONDO:0850335
CHEBI:8764	MONDO:0020283
UMLS:C0729218	MONDO:0020283
CHEBI:2948	MONDO:0020283
PUBCHEM.COMPOUND:10150081	MONDO:0020283
CHEBI:44185	MONDO:0020283
PUBCHEM.COMPOUND:71306834	MONDO:0020283
UMLS:C0005525	MONDO:0020283
CHEBI:61049	MONDO:0020283
UNII:OP401G7OJC	MONDO:0020283
UMLS:C0304604	MONDO:0020283
CHEBI:8382	MONDO:0020283
UMLS:C0040616	MONDO:0020283
MESH:D007166	MONDO:0020283
CHEBI:28830	MONDO:0020283
UMLS:C1527392	MONDO:0020283
UMLS:C0005522	MONDO:0020283
UNII:4F4X42SYQ6	MONDO:0020283
CHEBI:4551	UMLS:C0274727
MESH:C050199	UMLS:C0274727
UMLS:C0593802	HP:0020110
CHEBI:46557	HP:0020110
CHEBI:8869	HP:0020110
CHEBI:7903	HP:0020110
MESH:C470125	HP:0020110
CHEBI:24261	HP:0020110
MESH:D002116	HP:0020110
CHEBI:5613	UMLS:C0221765
CHEBI:8028	UMLS:C0221765
UMLS:C1276996	UMLS:C0221765
CHEBI:9571	UMLS:C0221765
CHEBI:59115	UMLS:C0221765
CHEBI:5123	UMLS:C0221765
CHEBI:7735	UMLS:C0221765
CHEBI:8212	UMLS:C0221765
CHEBI:3647	UMLS:C0221765
CHEBI:92278	UMLS:C0221765
CHEBI:28487	UMLS:C0221765
CHEBI:3766	UMLS:C0221765
UMLS:C0040615	UMLS:C0221765
CHEBI:10454	UMLS:C0221765
CHEBI:9566	UMLS:C0221765
CHEBI:45951	UMLS:C0221765
CHEBI:32168	UMLS:C0221765
CHEBI:26895	MONDO:0002635
CHEBI:16796	MONDO:0002635
CHEBI:36047	MONDO:0002635
CHEBI:27902	MONDO:0002635
CHEBI:6909	MONDO:0002635
UMLS:C0450442	MONDO:0002635
UMLS:C1136254	MONDO:0002635
UMLS:C0002073	MONDO:0005105
MESH:D019444	MONDO:0005105
CHEBI:4305	MONDO:0005105
CHEBI:131848	MONDO:0005105
CHEBI:25179	MONDO:0005105
MESH:D000521	MONDO:0005105
CHV:0000009734	MONDO:0005105
UMLS:C0796561	MONDO:0005105
CHEBI:27300	MONDO:0005105
CHEBI:35610	MONDO:0005105
UMLS:C0599934	MONDO:0005105
MESH:D019275	MONDO:0005105
MESH:D016899	MONDO:0005105
PUBCHEM.COMPOUND:71306834	MONDO:0005105
CHEBI:50847	MONDO:0005105
UMLS:C0005525	MONDO:0005105
CHEBI:28876	MONDO:0005105
UMLS:C1171350	MONDO:0005105
UMLS:C1513344	MONDO:0005105
UMLS:C0596087	MONDO:0005105
UMLS:C1511767	MONDO:0005105
PUBCHEM.COMPOUND:5460033	MONDO:0005105
UMLS:C0876248	MONDO:0005105
MESH:D000082082	MONDO:0005105
UMLS:C1527392	MONDO:0005105
PUBCHEM.COMPOUND:11643449	MONDO:0005105
CHEBI:44185	UMLS:C4289806
MESH:D000305	MONDO:0015943
CHEBI:4027	MONDO:0015943
CHEBI:50730	MONDO:0015943
UMLS:C0450442	UMLS:C0030660
UMLS:C0013227	UMLS:C0740721
UMLS:C0243077	MONDO:0015719
MESH:D015942	MONDO:0015719
UMLS:C0450442	MONDO:0020579
CHEBI:46345	MONDO:0020579
CHEBI:91583	UMLS:C0338437
CHEBI:16664	UMLS:C0338437
UMLS:C0003158	UMLS:C0338437
CHEBI:4463	MONDO:0006913
CHEBI:28001	MONDO:0006913
UMLS:C0003232	MONDO:0006913
MESH:D000305	MONDO:0100130
CHEBI:4463	MONDO:0100130
CHEBI:135919	MONDO:0100130
UMLS:C0027866	MONDO:0100130
CHEBI:6888	MONDO:0100130
CHEBI:15544	MONDO:0100130
CHEBI:140621	MONDO:0100130
CHEBI:87631	MONDO:0100130
CHEBI:135704	MONDO:0100130
CHEBI:35341	MONDO:0100130
CHEBI:24261	MONDO:0100130
CHEBI:2549	MONDO:0100130
CHEBI:15552	MONDO:0100130
CHEBI:28939	MONDO:0100130
CHEBI:25805	MONDO:0100130
UMLS:C0243042	MONDO:0100130
UMLS:C0242402	MONDO:0005566
CHEBI:3757	MONDO:0005566
CHEBI:27882	MONDO:0019203
MESH:D000305	MONDO:0019203
CHEBI:8378	MONDO:0019203
UMLS:C0243077	MONDO:0019203
CHEBI:51450	MONDO:0019203
UNII:21K6M2I7AG	MONDO:0019203
CHEBI:8382	MONDO:0019203
CHEBI:4027	MONDO:0019203
UMLS:C0040616	MONDO:0019203
CHEBI:9139	MONDO:0019203
CHEBI:28939	MONDO:0019203
UMLS:C0728748	MONDO:0019203
CHEBI:32016	MONDO:0019203
CHEBI:94538	MONDO:0005295
CHEBI:15365	MONDO:0005295
CHEBI:91817	MONDO:0005295
CHEBI:31401	MONDO:0005295
CHEBI:15544	MONDO:0005295
CHEBI:7986	MONDO:0005295
UMLS:C0085826	MONDO:0005295
UMLS:C0031638	MONDO:0005295
CHEBI:6123	MONDO:0005295
CHEBI:9588	MONDO:0005295
UMLS:C0003280	MONDO:0005295
UNII:4F4X42SYQ6	MONDO:0019991
PUBCHEM.COMPOUND:23686432	UMLS:C0746402
CHEBI:6030	UMLS:C0026919
UMLS:C0003232	UMLS:C0026919
CHEBI:36704	MONDO:0008177
CHEBI:44185	NCIT:C41335
UMLS:C0013227	NCIT:C41335
UMLS:C0003232	UMLS:C0748023
UNII:4F4X42SYQ6	MONDO:0018974
CHEBI:51209	HP:0001742
CHEBI:3387	MONDO:0006710
CHEBI:63638	MONDO:0006710
UMLS:C0003299	MONDO:0006710
CHEBI:68478	UMLS:C0280100
UMLS:C1443643	UMLS:C0280100
UMLS:C0178735	UMLS:C0280100
PUBCHEM.COMPOUND:14122979	UMLS:C0280100
UMLS:C0003376	UMLS:C0280100
CHEBI:61115	UMLS:C0280100
UMLS:C0304497	UMLS:C0280100
CHEBI:2687	UMLS:C0280100
CHEBI:52717	UMLS:C0280100
CHEBI:4672	UMLS:C0280100
PUBCHEM.COMPOUND:132508503	UMLS:C0280100
CHEBI:63616	UMLS:C0280100
CHEBI:35610	UMLS:C0280100
CHEBI:27656	UMLS:C0280100
CHEBI:4911	UMLS:C0280100
UMLS:C0243077	UMLS:C0280100
CHEBI:31348	UMLS:C0280100
CHEBI:44185	UMLS:C0280100
CHEBI:15640	UMLS:C0280100
UMLS:C1611640	UMLS:C0280100
CHEBI:49668	UMLS:C0280100
CHEBI:46557	UMLS:C0280100
CHEBI:63632	UMLS:C0280100
CHEBI:175901	UMLS:C0280100
UMLS:C0796419	UMLS:C0280100
UMLS:C0034541	UMLS:C0280100
MESH:D004164	UMLS:C0280100
UMLS:C1579410	UMLS:C0280100
CHEBI:47898	UMLS:C0280100
PUBCHEM.COMPOUND:71306834	UMLS:C0280100
CHEBI:114785	UMLS:C0280100
UMLS:C0005525	UMLS:C0280100
MESH:D000922	UMLS:C0280100
CHEBI:63791	UMLS:C0280100
UMLS:C1268567	UMLS:C0280100
UMLS:C1171350	UMLS:C0280100
CHEBI:72564	UMLS:C0280100
UMLS:C1513403	UMLS:C0280100
UMLS:C0003234	UMLS:C0280100
CHEBI:50924	UMLS:C0280100
CHEBI:50131	UMLS:C0280100
PUBCHEM.COMPOUND:10339178	UMLS:C0280100
UMLS:C0010858	UMLS:C0280100
CHEBI:4027	UMLS:C0280100
UMLS:C1443775	UMLS:C0280100
UMLS:C0596087	UMLS:C0280100
PUBCHEM.COMPOUND:5460033	UMLS:C0280100
UMLS:C1377705	UMLS:C0280100
UMLS:C0013162	UMLS:C0280100
CHEBI:80630	UMLS:C0280100
CHEBI:49603	UMLS:C0280100
MESH:D011355	UMLS:C0280100
UMLS:C0450442	UMLS:C0280100
CHEBI:46345	UMLS:C0280100
PUBCHEM.COMPOUND:14888	UMLS:C0280100
MESH:D000082082	UMLS:C0280100
CHEBI:45863	UMLS:C0280100
CHEBI:28445	UMLS:C0280100
PUBCHEM.COMPOUND:9887054	UMLS:C0280100
CHEBI:93786	UMLS:C0280100
UMLS:C0729502	UMLS:C0280100
CHEBI:27504	UMLS:C0280100
CHEBI:45783	UMLS:C0280100
CHEBI:5864	UMLS:C0280100
UMLS:C0162713	UMLS:C0280100
CHEBI:28971	MONDO:0005828
UMLS:C1136254	MONDO:0005828
UMLS:C0003232	MONDO:0005828
PUBCHEM.COMPOUND:36523	MONDO:0003282
PUBCHEM.COMPOUND:5460033	UMLS:C1377919
UMLS:C0003015	UMLS:C0021308
