source,target
RXCUI:1162777,MONDO:0005015
CHEBI:18208,MONDO:0005714
RXCUI:1545147,MONDO:0004995
UNII:807ME4B7IJ,MONDO:0003304
UNII:DQ448MW7KS,MONDO:0019056
CHEBI:17303,HP:0012531
CHEBI:16684,MONDO:0001428
CHEBI:61080,MONDO:0015758
PUBCHEM.COMPOUND:444016,MONDO:0005492
CHEBI:135598,MONDO:0024643
CHEBI:5100,MONDO:0042233
CHEBI:134720,MONDO:0006624
CHEBI:28939,MONDO:0009061
CHEBI:3755,MONDO:0021107
CHEBI:17303,MONDO:0002491
RXCUI:74170,UMLS:C0949083
DRUGBANK:DB13915,MONDO:0018906
CHEBI:45924,MONDO:0020920
CHEBI:63638,HP:0011188
CHEBI:64355,MONDO:0019136
UNII:2S9ZZM9Q9V,MONDO:0005140
CHEBI:6438,MONDO:0005338
CHEBI:86545,MONDO:0005071
CHEBI:32139,UMLS:C3472181
CHEBI:3508,UMLS:C0684256
CHEBI:45081,MONDO:0012268
DRUGBANK:DB10388,MONDO:0005271
CHEBI:3761,MONDO:0005433
PUBCHEM.COMPOUND:349962,MONDO:0014945
CHEBI:6722,MONDO:0004989
CHEBI:18243,MONDO:0001106
UNII:74T7185BMM,MONDO:0019100
CHEBI:16236,HP:0001258
CHEBI:187893,HP:0002063
UNII:8GYE97TPKI,MONDO:0005906
CHEBI:8389,MONDO:0018555
CHEBI:5280,UMLS:C3840159
UNII:089658A12D,MONDO:0005011
CHEBI:76611,MONDO:0004975
UNII:089658A12D,UMLS:C0748052
CHEBI:8327,MONDO:0005300
CHEBI:8382,MONDO:0004855
UNII:2P471X1Z11,MONDO:0004784
UNII:15S4OCS6SS,MONDO:0005148
CHEBI:4304,MONDO:0005961
CHEBI:5537,HP:0002018
CHEBI:167707,MONDO:0003864
CHEBI:28934,MONDO:0010619
CHEBI:5127,MONDO:0005093
CHEBI:18358,MONDO:0005083
CHEBI:10119,MONDO:0004985
CHEBI:36796,MONDO:0002050
CHEBI:119915,HP:0030858
CHEBI:87708,UMLS:C0340288
RXCUI:2670458,MONDO:0001106
CHEBI:5818,MONDO:0004980
CHEBI:8310,MONDO:0021108
PUBCHEM.COMPOUND:9961469,MONDO:0006875
CHEBI:5384,MONDO:0002909
CHEBI:9667,MONDO:0040698
DRUGBANK:DB13281,UMLS:C0701836
UNII:760I9WM792,MONDO:0005277
CHEBI:3764,MONDO:0002026
CHEBI:7447,MONDO:0005545
CHEBI:32184,MONDO:0011438
CHEBI:26710,MONDO:0001343
CHEBI:187893,MONDO:0005098
CHEBI:4875,MONDO:0008383
PUBCHEM.COMPOUND:56841573,HP:0001681
PUBCHEM.COMPOUND:52946590,MONDO:0019297
CHEBI:31617,MONDO:0001187
CHEBI:42797,MONDO:0041052
CHEBI:71193,MONDO:0007147
RXCUI:2646137,MONDO:0005504
UNII:4Z63YK6E0E,MONDO:0009693
PUBCHEM.COMPOUND:65370,MONDO:0000450
UNII:2S9ZZM9Q9V,UMLS:C4721698
CHEBI:63618,MONDO:0005010
CHEBI:41879,MONDO:0019801
CHEBI:17833,MONDO:0004768
CHEBI:3996,HP:0003394
CHEBI:4875,MONDO:0011849
UNII:FYS6T7F842,MONDO:0008383
CHEBI:9448,MONDO:0001628
CHEBI:4876,HP:0000969
RXCUI:151539,MONDO:0001358
CHEBI:17549,MONDO:0005173
CHEBI:6456,MONDO:0020283
CHEBI:87016,HP:0011188
CHEBI:194135,MONDO:0005297
CHEBI:85973,MONDO:0005279
CHEBI:3638,MONDO:0001601
CHEBI:135931,UMLS:C0267055
CHEBI:38545,MONDO:0005347
UNII:I031V2H011,MONDO:0019434
DRUGBANK:DB11218,HP:0003419
RXCUI:393371,MONDO:0005709
CHEBI:49040,MONDO:0007788
PUBCHEM.COMPOUND:56841899,UMLS:C0339289
CHEBI:63618,UMLS:C0342882
CHEBI:3077,MONDO:0006585
CHEBI:31236,MONDO:0024612
CHEBI:77733,MONDO:0005015
CHEBI:194135,UMLS:C0276078
RXCUI:1165173,UMLS:C5442256
CHEBI:47519,MONDO:0005894
PUBCHEM.COMPOUND:138566969,UMLS:C0858005
CHEBI:5959,MONDO:0005148
CHEBI:8378,MONDO:0033816
UNII:760I9WM792,MONDO:0005475
UNII:756B6D74H4,MONDO:0001356
DRUGBANK:DB17381,MONDO:0004641
RXCUI:374687,MONDO:0005280
CHEBI:63598,MONDO:0004592
CHEBI:194135,HP:0000371
RXCUI:284544,HP:0040137
UNII:60UAB198HK,MONDO:0004956
CHEBI:31596,MONDO:0043875
CHEBI:27504,MONDO:0006047
CHEBI:8412,HP:0002069
CHEBI:29101,HP:0031273
PUBCHEM.COMPOUND:122173976,MONDO:0002076
CHEBI:68845,MONDO:0005252
CHEBI:18208,MONDO:0002897
CHEBI:7824,MONDO:0006710
CHEBI:17833,DOID:50360
CHEBI:31897,MONDO:0005148
UNII:G8RGG88B68,MONDO:0005354
CHEBI:5801,MONDO:0008383
CHEBI:474053,MONDO:0700217
MESH:C000626854,MONDO:0018908
RXCUI:1090966,MONDO:0001860
UNII:VL756B1K0U,MONDO:0006875
CHEBI:3534,MONDO:0005441
CHEBI:68564,MONDO:0019623
CHEBI:17650,MONDO:0007005
PUBCHEM.COMPOUND:11949636,MONDO:0006668
CHEBI:41879,MONDO:0019098
CHEBI:28864,UMLS:C0854135
DRUGBANK:DB10613,MONDO:0005271
CHEBI:9667,MONDO:0011849
UNII:TT0V5JLG5B,HP:0031609
UNII:2DJ8R0NT7K,MONDO:0002041
CHEBI:42355,MONDO:0002258
CHEBI:17650,MONDO:0023628
CHEBI:9637,MONDO:0005015
CHEBI:27732,MONDO:0020567
RXCUI:375139,MONDO:0005578
UNII:TT0V5JLG5B,MONDO:0005150
CHEBI:31795,MONDO:0024664
CHEBI:3219,MONDO:0002009
CHEBI:63625,MONDO:0004951
CHEBI:3759,HP:0002140
UNII:AG9MHG098Z,MONDO:0018906
CHEBI:135935,UMLS:C0278140
CHEBI:6923,UMLS:C0919659
CHEBI:60648,MONDO:0021697
CHEBI:6909,MONDO:0021201
CHEBI:194135,MONDO:0003799
CHEBI:4975,MONDO:0001409
CHEBI:6888,MONDO:0008109
CHEBI:47426,UMLS:C0155919
RXCUI:659877,MONDO:0005198
CHEBI:83766,MONDO:0009831
CHEBI:6456,MONDO:0003085
PUBCHEM.COMPOUND:6850812,MONDO:0005302
CHEBI:28748,MONDO:0018908
CHEBI:100241,MONDO:0004577
CHEBI:3077,MONDO:0006594
CHEBI:10033,MONDO:0004981
RXCUI:375139,UMLS:C0332686
CHEBI:100241,UMLS:C0851989
CHEBI:16962,MONDO:0005059
CHEBI:71417,MONDO:0016695
PUBCHEM.COMPOUND:441276,UMLS:C0854776
UMLS:C3537689,MONDO:0016586
CHEBI:8875,MONDO:0043537
CHEBI:16962,MONDO:0005848
CHEBI:17823,MONDO:0006946
DRUGBANK:DB13883,MONDO:0018669
DRUGBANK:DB17593,MONDO:0007064
CHEBI:5931,MONDO:0005015
CHEBI:63618,MONDO:0006874
CHEBI:7476,MONDO:0005578
UNII:538316W9ZU,MONDO:0005246
UNII:6WS4C399GB,MONDO:0018874
CHEBI:50690,MONDO:0005148
CHEBI:140407,MONDO:0004652
UNII:6QVL057INT,UMLS:C4745056
CHEBI:63791,MONDO:0018881
CHEBI:3215,MONDO:0005101
CHEBI:42355,MONDO:0004277
CHEBI:68534,MONDO:0008315
UNII:3VHF2ZD92J,UMLS:C0521170
DRUGBANK:DB18720,MONDO:0008564
CHEBI:8207,MONDO:0005041
CHEBI:18145,MONDO:0042976
PUBCHEM.COMPOUND:122403924,MONDO:0004849
CHEBI:4735,UMLS:C0010543
CHEBI:161680,MONDO:0000918
CHEBI:60648,MONDO:0006635
CHEBI:63622,MONDO:0005310
CHEBI:4392,MONDO:0021201
CHEBI:28748,MONDO:0006058
DRUGBANK:DB09100,MONDO:0018612
UNII:JM2621P2LS,UMLS:C5442256
CHEBI:41879,MONDO:0043789
CHEBI:31455,UMLS:C0150045
CHEBI:82701,UMLS:C0861880
PUBCHEM.COMPOUND:9855350,MONDO:0005249
RXCUI:1151145,MONDO:0001126
CHEBI:4784,MONDO:0005252
PUBCHEM.COMPOUND:23667621,HP:0002013
CHEBI:41879,MONDO:0004795
CHEBI:45783,MONDO:0011996
CHEBI:8890,MONDO:0015614
RXCUI:2655146,MONDO:0007915
UNII:P7186074QC,MONDO:0009688
CHEBI:28364,MONDO:0005347
CHEBI:4708,MONDO:0010811
CHEBI:3892,MONDO:0005271
CHEBI:8378,MONDO:0018229
CHEBI:6456,MONDO:0019801
CHEBI:46195,MONDO:0005178
UNII:M4EN45951F,MONDO:0005441
CHEBI:31941,UMLS:C0278480
CHEBI:60648,MONDO:0019360
CHEBI:5391,MONDO:0004946
CHEBI:17439,MONDO:0005008
CHEBI:37941,MONDO:0004781
CHEBI:16962,MONDO:0019444
CHEBI:40303,MONDO:0021187
CHEBI:41879,HP:0020165
CHEBI:7008,MONDO:0004785
CHEBI:45951,MONDO:0001942
CHEBI:15544,MONDO:0007345
CHEBI:5784,MONDO:0005044
CHEBI:63608,MONDO:0005109
CHEBI:48538,UMLS:C0391852
CHEBI:31647,MONDO:0007254
CHEBI:50690,UMLS:C0342882
CHEBI:50924,UMLS:C1112459
PUBCHEM.COMPOUND:56841571,HP:0007906
RXCUI:17276,MONDO:0003019
UNII:6T8C155666,UMLS:C4727069
CHEBI:17650,MONDO:0005059
CHEBI:17650,MONDO:0006042
CHEBI:2675,MONDO:0024614
CHEBI:5950,UMLS:C0149922
CHEBI:3696,MONDO:0012268
PUBCHEM.COMPOUND:44476258,MONDO:0005068
CHEBI:2682,MONDO:0005968
CHEBI:5280,MONDO:0005545
CHEBI:9241,UMLS:C0341960
CHEBI:18208,MONDO:0005767
CHEBI:229212,MONDO:0018876
CHEBI:46726,MONDO:0005300
RXCUI:1603837,MONDO:0004652
CHEBI:453011,MONDO:0005027
CHEBI:2668,HP:0001681
CHEBI:50223,UMLS:C4324343
CHEBI:27953,UMLS:C0413030
CHEBI:80343,MONDO:0009877
PUBCHEM.COMPOUND:11672431,MONDO:0001106
CHEBI:3077,MONDO:0001705
CHEBI:51147,MONDO:0005391
CHEBI:3387,MONDO:0008599
CHEBI:114785,UMLS:C0278987
CHEBI:6456,MONDO:0009691
CHEBI:17750,MONDO:0004737
CHEBI:44241,MONDO:0018912
UNII:3SY5LH9PMK,MONDO:0005277
CHEBI:6344,MONDO:0006846
CHEBI:8214,MONDO:0005044
CHEBI:82720,MONDO:0012819
CHEBI:68478,MONDO:0019954
CHEBI:3213,HP:0000969
CHEBI:22907,MONDO:0003508
CHEBI:71416,MONDO:0100338
UNII:GB4I2JI8UI,MONDO:0001824
DRUGBANK:DB16738,MONDO:0009693
CHEBI:176399,UMLS:C0342882
CHEMBL.COMPOUND:CHEMBL1237065,NCIT:C178565
CHEBI:134745,MONDO:0010703
CHEBI:63625,MONDO:0005366
CHEBI:499361,HP:0002013
UNII:ZL1R02VT79,UMLS:C3537442
RXCUI:1592709,MONDO:0004375
CHEBI:6888,UMLS:C0392445
CHEBI:3746,MONDO:0005242
CHEBI:9123,MONDO:0001247
CHEBI:17303,MONDO:0005068
UNII:37CQ2C7X93,MONDO:0019434
CHEBI:63637,MONDO:0005105
RXCUI:37789,MONDO:0005098
RXCUI:1597091,MONDO:0001402
CHEBI:7565,MONDO:0006805
PUBCHEM.COMPOUND:131701323,UMLS:C0023886
UNII:5PKM8P0G5I,MONDO:0024574
CHEBI:100241,MONDO:0001051
CHEBI:3738,MONDO:0005492
RXCUI:370642,HP:0030858
CHEBI:17303,NCIT:C34887
CHEBI:16914,UMLS:C0406446
CHEBI:499361,HP:0002017
CHEBI:209807,MONDO:0100338
CHEBI:5523,MONDO:0005133
CHEBI:6344,MONDO:0005044
CHEBI:9667,MONDO:0005093
CHEBI:15365,HP:0002140
CHEBI:28001,MONDO:0000565
UNII:9X7O8V25IT,MONDO:0004605
CHEBI:4392,MONDO:0020920
CHEBI:6801,MONDO:0008487
CHEBI:3611,MONDO:0011918
CHEBI:9919,MONDO:0004609
CHEBI:231344,MONDO:0006512
CHEBI:41977,MONDO:0017858
UNII:G0G0H52U6K,HP:0007906
CHEBI:4712,MONDO:0006964
CHEBI:5523,MONDO:0004956
CHEBI:231425,HP:0012623
CHEBI:62268,MONDO:0020325
CHEBI:16962,UMLS:C0002879
CHEBI:5147,MONDO:0004979
UNII:PVI5M0M1GW,MONDO:0005113
CHEBI:27902,MONDO:0006681
UNII:XJ6OT32M93,MONDO:0011786
CHEBI:50845,MONDO:0100338
CHEBI:6456,MONDO:0004674
CHEBI:8774,MONDO:0001343
CHEBI:6076,UMLS:C0348805
DRUGBANK:DB18720,MONDO:0009693
CHEBI:201491,MONDO:0021201
CHEBI:9927,MONDO:0005044
UNII:420K487FSG,MONDO:0004979
CHEBI:5931,MONDO:0005148
CHEBI:134720,NCIT:C143907
UNII:RR6P8L282I,MONDO:0000450
CHEBI:7735,HP:0002013
CHEBI:17439,MONDO:0005011
UNII:5TAA004E22,MONDO:0018874
CHEBI:15940,MONDO:0021187
CHEBI:8378,MONDO:0018310
CHEBI:31617,MONDO:0008170
UNII:76RS4S2ET1,MONDO:0009669
CHEBI:7596,UMLS:C0264719
CHEBI:3614,MONDO:0006865
CHEBI:41879,MONDO:0041093
UNII:LKC0U3A8NJ,MONDO:0018328
UNII:6G935I42TK,MONDO:0005009
CHEBI:28901,MONDO:0005062
RXCUI:1119566,MONDO:0005420
RXCUI:1992822,MONDO:0004982
CHEBI:18332,MONDO:0006982
UNII:7XL5ISS668,MONDO:0017598
CHEBI:27902,MONDO:0019186
CHEBI:1864,MONDO:0006150
CHEBI:9667,MONDO:0021211
UNII:A10SJL62JY,MONDO:0000451
CHEBI:17650,MONDO:0005101
UNII:U59UGK3IPC,MONDO:0005301
CHEBI:85010,MONDO:0002048
RXCUI:617430,MONDO:0100338
CHEBI:7983,MONDO:0021108
CHEBI:8890,MONDO:0043455
PUBCHEM.COMPOUND:11679580,MONDO:0010811
CHEBI:31625,MONDO:0006170
PUBCHEM.COMPOUND:53462828,MONDO:0007699
CHEBI:91083,MONDO:0002049
CHEBI:41879,UMLS:C0339289
CHEBI:71415,MONDO:0005545
UNII:59UA429E5G,MONDO:0009661
CHEBI:63618,MONDO:0005098
CHEBI:63598,UMLS:C1735365
RXCUI:2671296,MONDO:0002040
UMLS:C3537689,UMLS:C0267055
CHEBI:2948,MONDO:0005011
CHEBI:3215,MONDO:0002280
CHEBI:2637,MONDO:0700217
CHEBI:16962,MONDO:0043455
CHEBI:5280,MONDO:0006668
RXCUI:2382436,MONDO:0005812
CHEBI:28971,MONDO:0005114
CHEBI:22907,MONDO:0044704
PUBCHEM.COMPOUND:11954236,MONDO:0005137
CHEBI:32888,MONDO:0004525
UNII:0T4IMT8S5Z,MONDO:0018874
CHEBI:63622,HP:0004308
CHEBI:16704,MONDO:0009797
CHEBI:3996,HP:0031058
CHEBI:127780,MONDO:0002269
RXCUI:34246,MONDO:0006668
PUBCHEM.COMPOUND:54686904,MONDO:0002155
CHEBI:4710,MONDO:0004980
CHEBI:9637,MONDO:0005300
CHEBI:59594,MONDO:0021187
CHEBI:63611,MONDO:0021201
CHEBI:39867,MONDO:0005277
CHEBI:8707,MONDO:0004985
CHEBI:48538,UMLS:C1504539
CHEBI:6456,MONDO:0005083
CHEBI:3207,UMLS:C0852922
CHEBI:28918,HP:0410149
CHEBI:187893,MONDO:0006497
CHEBI:16755,MONDO:0008948
CHEBI:16586,MONDO:0015909
CHEBI:9667,MONDO:0002400
CHEBI:9667,MONDO:0016367
CHEBI:3048,HP:0002071
UNII:PVI5M0M1GW,MONDO:0015134
CHEBI:116962,MONDO:0005044
CHEBI:75722,MONDO:0018362
CHEBI:8499,MONDO:0005015
UNII:4EQZ6YO2HI,MONDO:0005674
CHEBI:28864,MONDO:0004522
CHEBI:2682,UMLS:C0864807
CHEBI:4514,MONDO:0005052
CHEBI:15940,MONDO:0007762
CHEBI:8378,UMLS:C0002879
RXCUI:1151550,HP:0012531
PUBCHEM.COMPOUND:13175121,HP:0100607
PUBCHEM.COMPOUND:138566969,MONDO:0005812
CHEBI:17833,MONDO:0005970
CHEBI:9599,MONDO:0005068
PUBCHEM.COMPOUND:56841899,UMLS:C0497209
CHEBI:75275,MONDO:0008638
CHEBI:3387,HP:0007359
CHEBI:4681,MONDO:0005310
CHEBI:9241,MONDO:0021511
CHEBI:83766,MONDO:0015686
CHEBI:29108,HP:0002901
CHEBI:83766,MONDO:0008315
CHEBI:6076,MONDO:0002041
UNII:H0982HF78B,MONDO:0005136
PUBCHEM.COMPOUND:21944094,MONDO:0002013
CHEBI:8382,MONDO:0043233
CHEBI:34650,MONDO:0040732
CHEBI:32248,MONDO:0005249
CHEBI:5134,MONDO:0004980
CHEBI:8378,MONDO:0005178
UNII:I8309403R0,MONDO:0005301
CHEBI:3077,MONDO:1040026
CHEBI:32130,HP:0000421
CHEBI:16724,MONDO:0021107
CHEBI:81916,MONDO:0005003
CHEBI:27375,MONDO:0004604
CHEBI:41879,MONDO:0024332
UNII:4FR53SIF3A,MONDO:0004967
CHEBI:50131,MONDO:0020311
CHEBI:3398,MONDO:0024332
CHEBI:8746,MONDO:0001358
PUBCHEM.COMPOUND:479930,HP:0012388
CHEBI:85973,MONDO:0005098
CHEBI:28939,UMLS:C0572025
DRUGBANK:DB11621,MONDO:0005700
CHEBI:6437,HP:0007359
CHEBI:167707,MONDO:0004948
CHEBI:17650,MONDO:0019127
CHEBI:5001,MONDO:0005015
CHEBI:4875,MONDO:0011429
PUBCHEM.COMPOUND:139600673,MONDO:0021187
CHEBI:4392,MONDO:0004277
CHEBI:18208,MONDO:0005699
UNII:ODJ69JZG85,MONDO:0009659
CHEBI:47657,UMLS:C0853854
CHEBI:2361,MONDO:0005109
CHEBI:16236,MONDO:0006497
CHEBI:31498,HP:0031057
CHEBI:72296,HP:0002140
CHEBI:5778,MONDO:0005009
CHEBI:45304,MONDO:0006052
UNII:RJ1IW3B4QX,UMLS:C0741804
CHEBI:3438,HP:0007906
CHEBI:8378,MONDO:0043455
CHEBI:8426,MONDO:0005393
CHEBI:28918,MONDO:0005041
UNII:3A58010674,UMLS:C3714514
CHEBI:188559,MONDO:0007606
PUBCHEM.COMPOUND:78357831,MONDO:0001648
CHEBI:229764,MONDO:0000901
UNII:55F75LJQ0V,UMLS:C1391732
CHEBI:8382,MONDO:0001280
PUBCHEM.COMPOUND:44575523,MONDO:0008170
CHEBI:95341,MONDO:0011429
DRUGBANK:DB17635,MONDO:0024685
CHEBI:176399,HP:0003124
CHEBI:51141,MONDO:0010811
CHEBI:87715,MONDO:0005068
CHEBI:16914,UMLS:C3495878
CHEBI:41500,MONDO:0009376
CHEBI:7565,UMLS:C0577698
UNII:XM33Q67UVH,UMLS:C1306762
CHEBI:9150,MONDO:0007788
RXCUI:2166086,UMLS:C0406317
CHEBI:8024,MONDO:0005068
UNII:8L7891MRB6,UMLS:C0278987
RXCUI:310870,MONDO:0004980
PUBCHEM.COMPOUND:118753636,MONDO:0006875
CHEBI:5120,MONDO:8000015
CHEBI:6456,MONDO:0006052
UNII:3A189DH42V,MONDO:0003864
CHEBI:17650,MONDO:0005093
CHEBI:177736,UMLS:C4543399
PUBCHEM.COMPOUND:135659058,MONDO:0002009
CHEBI:6456,MONDO:0004605
CHEBI:63577,HP:0001410
UNII:X0Q6N9USOZ,MONDO:0000990
CHEBI:17833,MONDO:0004577
CHEBI:3515,UMLS:C0036685
CHEBI:27902,MONDO:0006635
CHEBI:8774,MONDO:0005068
UNII:Z5N076G8YQ,MONDO:0000705
UNII:6D848RA61B,MONDO:0015514
CHEBI:28669,MONDO:0003799
RXCUI:476348,MONDO:0005311
CHEBI:209807,MONDO:0000744
CHEBI:59773,MONDO:0019085
CHEBI:2682,MONDO:0005706
UNII:S548K9P0TK,MONDO:0005297
CHEBI:27882,MONDO:0005068
PUBCHEM.COMPOUND:133082145,UMLS:C0860248
RXCUI:718834,MONDO:0005920
UNII:EPK39PL4R4,MONDO:0100096
CHEBI:4495,MONDO:0019010
CHEBI:29101,UMLS:C3472181
CHEBI:18357,MONDO:0000745
PUBCHEM.COMPOUND:46214236,MONDO:0005233
CHEBI:5864,MONDO:0006424
CHEBI:75984,HP:0004763
PUBCHEM.COMPOUND:163203584,MONDO:0001075
DRUGBANK:DB10804,MONDO:0004703
UNII:6D5766Q4OP,MONDO:0100464
CHEBI:6437,MONDO:0006891
CHEBI:27568,UMLS:C0238421
CHEBI:2453,MONDO:0004609
CHEBI:187893,MONDO:0014115
CHEBI:8890,MONDO:0043370
CHEBI:5790,MONDO:0005530
CHEBI:16962,MONDO:0011849
CHEBI:8707,MONDO:0000693
CHEBI:15544,MONDO:0009938
CHEBI:5855,MONDO:0011827
CHEBI:7565,MONDO:0005252
CHEBI:31236,MONDO:0002009
CHEBI:16199,MONDO:0006566
DRUGBANK:DB10385,MONDO:0005271
CHEBI:6888,MONDO:0001280
CHEBI:8378,MONDO:0020283
UNII:B72HH48FLU,MONDO:0005011
CHEBI:76198,NCIT:C3399
PUBCHEM.COMPOUND:23724843,MONDO:0005249
CHEBI:42797,MONDO:0002125
CHEBI:16962,MONDO:0002280
PUBCHEM.COMPOUND:135465090,MONDO:0005575
DRUGBANK:DB09381,MONDO:0005387
CHEBI:6874,UMLS:C5906822
DRUGBANK:DB14444,MONDO:0005460
UNII:N824AOU5XV,MONDO:0019933
RXCUI:1155351,MONDO:0004926
CHEBI:75045,MONDO:0006468
CHEBI:85974,HP:0034192
CHEBI:8069,MONDO:0001134
CHEBI:59771,MONDO:0004900
CHEBI:16236,HP:0001681
CHEBI:3732,UMLS:C1735365
UNII:7K28NB895L,MONDO:0000448
RXCUI:2556795,MONDO:0005133
RXCUI:722125,MONDO:0001134
CHEBI:3347,MONDO:0005098
CHEBI:149601,MONDO:0021187
CHEBI:6809,MONDO:0007743
CHEBI:7496,MONDO:0005109
CHEBI:8871,MONDO:0005258
CHEBI:63623,MONDO:0005240
UNII:RE0V0T1ES0,UMLS:C1619727
CHEBI:9139,NCIT:C55615
CHEBI:5108,MONDO:0005093
RXCUI:1294619,MONDO:0005412
CHEBI:16094,MONDO:0001874
CHEBI:93752,MONDO:0700079
CHEBI:135947,MONDO:0008159
CHEBI:64356,NCIT:C96210
CHEBI:8356,MONDO:0005391
CHEBI:6456,MONDO:0001280
CHEBI:7934,MONDO:0001548
CHEBI:50861,MONDO:0017148
CHEBI:10033,MONDO:0005279
CHEBI:8890,UMLS:C0149896
CHEBI:46195,UMLS:C0409952
DRUGBANK:DB00083,MONDO:0011728
CHEBI:31617,MONDO:0024644
CHEBI:90972,MONDO:0004247
CHEBI:40303,MONDO:0005010
UNII:25E79B5CTM,MONDO:0009691
CHEBI:39112,MONDO:0021367
CHEBI:31647,MONDO:0008170
UNII:DEW6X41BEK,UMLS:C0406317
RXCUI:1152833,MONDO:0005578
DRUGBANK:DB16747,MONDO:0015459
CHEBI:68845,MONDO:0001134
PUBCHEM.COMPOUND:71544787,HP:0002013
CHEBI:6456,HP:0001908
CHEBI:76018,MONDO:0013024
DRUGBANK:DB16410,MONDO:0005233
UNII:4W0459ZA4V,MONDO:0005441
CHEBI:49575,MONDO:0005754
CHEBI:3077,MONDO:0005101
CHEBI:3508,MONDO:0021108
CHEBI:7596,HP:0100735
RXCUI:175184,UMLS:C0393736
CHEBI:8364,MONDO:0005252
RXCUI:1152286,MONDO:0001106
CHEBI:18243,MONDO:0005009
CHEBI:18208,MONDO:0005526
UNII:G0G0H52U6K,MONDO:0005338
CHEBI:143117,MONDO:0005233
CHEBI:63598,MONDO:0005249
CHEBI:3077,MONDO:0043455
PUBCHEM.COMPOUND:145707846,MONDO:0021223
PUBCHEM.COMPOUND:441276,MONDO:0004950
CHEBI:4514,MONDO:0004880
UNII:BTY153760O,MONDO:0005083
CHEBI:9763,UMLS:C0694549
CHEBI:8426,HP:0002149
DRUGBANK:DB15373,MONDO:0005105
CHEBI:17650,UMLS:C5779507
CHEBI:32120,MONDO:0009861
RXCUI:28697,UMLS:C3203466
RXCUI:37789,MONDO:0005044
CHEBI:82866,MONDO:0005984
CHEBI:51208,MONDO:0006929
CHEBI:3746,MONDO:0005249
CHEBI:3175,MONDO:0005338
PUBCHEM.COMPOUND:56841838,UMLS:C0008690
CHEBI:45285,MONDO:0018076
CHEBI:9667,MONDO:0008109
RXCUI:216913,MONDO:0009688
CHEBI:91408,MONDO:0044903
UNII:420K487FSG,UMLS:C4524092
CHEBI:75984,UMLS:C0741292
CHEBI:6846,MONDO:0010826
CHEBI:4657,HP:0004308
CHEBI:16359,MONDO:0019053
CHEBI:3764,MONDO:0005059
RXCUI:1152283,MONDO:0006021
RXCUI:1664312,MONDO:0020642
CHEBI:75722,MONDO:0024317
CHEBI:553473,MONDO:0021201
RXCUI:308714,MONDO:0001405
CHEBI:36795,MONDO:0005178
CHEBI:187893,MONDO:0043797
CHEBI:133021,MONDO:0003864
CHEBI:5141,MONDO:0017860
CHEBI:46859,UMLS:C5906718
UNII:D99YVK4L0X,MONDO:0003219
PUBCHEM.COMPOUND:24764414,MONDO:0005148
RXCUI:1927882,MONDO:0004948
CHEBI:4975,MONDO:0005412
CHEBI:3647,MONDO:0004985
UNII:LYO9XZ250J,MONDO:0100338
UNII:QEN1X95CIX,UMLS:C1112459
CHEBI:94405,MONDO:0005302
CHEBI:28077,MONDO:0005866
PUBCHEM.COMPOUND:9855350,UMLS:C0332803
UNII:3SY5LH9PMK,MONDO:0100338
CHEBI:63452,MONDO:0020333
CHEBI:68638,UMLS:C1275687
CHEBI:59900,MONDO:0002041
CHEBI:8499,MONDO:0018493
CHEBI:135929,MONDO:0010811
CHEBI:63916,MONDO:0001999
UNII:DLG4EML025,MONDO:0019436
CHEBI:18208,MONDO:0005952
CHEBI:9566,MONDO:0005090
CHEBI:49603,UMLS:C0278488
CHEBI:60648,MONDO:0005828
CHEMBL.COMPOUND:CHEMBL2108334,MONDO:0019139
RXCUI:1664312,MONDO:0005147
CHEBI:9241,HP:0000969
CHEBI:66880,MONDO:0002039
CHEBI:91583,MONDO:0005884
CHEBI:15544,MONDO:0009010
RXCUI:2109612,MONDO:0006926
CHEMBL.COMPOUND:CHEMBL4298180,HP:0005218
MESH:C530192,MONDO:0020725
UNII:G6UF363ECX,MONDO:0004956
CHEBI:5938,MONDO:0002562
CHEBI:9241,MONDO:0001422
CHEBI:63598,MONDO:0005972
UNII:XX73205DH5,MONDO:0005412
RXCUI:617430,MONDO:0005249
CHEBI:9241,MONDO:0008829
UNII:DLG4EML025,MONDO:0022205
UNII:4EQZ6YO2HI,MONDO:0024651
CHEBI:18067,MONDO:0005101
CHEBI:5855,MONDO:0011429
CHEBI:2637,MONDO:0100128
PUBCHEM.COMPOUND:46878853,MONDO:0005294
PUBCHEM.COMPOUND:9934746,MONDO:0005002
CHEBI:31690,MONDO:0011719
CHEBI:32127,MONDO:0000328
CHEBI:474053,MONDO:0006874
CHEBI:15940,MONDO:0004995
UNII:6QVL057INT,MONDO:0005233
CHEBI:231679,UMLS:C4725093
UNII:DPT0O3T46P,MONDO:0005627
CHEBI:41879,UMLS:C1290158
CHEBI:27953,UMLS:C0568195
CHEBI:49468,UMLS:C0332687
RXCUI:1153960,MONDO:0005077
CHEBI:7959,MONDO:0009067
PUBCHEM.COMPOUND:11954236,HP:0003075
UNII:DPT0O3T46P,MONDO:0008903
CHEBI:3216,HP:0003419
CHEBI:50861,MONDO:0002771
CHEBI:50730,MONDO:0850286
CHEBI:17549,MONDO:0100342
UNII:6T8C155666,MONDO:0005575
CHEBI:17650,HP:0001908
CHEBI:5296,MONDO:0007750
CHEBI:9139,MONDO:0003900
